Repository,Branch,Last Commit Date
Partner_Portal_BE,moses_admin,2024-10-09T10:46:17Z
Partner_Portal_BE,moses,2024-06-06T11:06:56Z
Partner_Portal_BE,pre_prod_admin,2024-10-09T10:13:10Z
Partner_Portal_BE,pre_prod,2024-10-09T10:17:04Z
Partner_Portal_BE,release-gate,2024-10-01T12:54:14Z
Partner_Portal_BE,release-gate-admin,2024-10-01T13:01:12Z
Partner_Portal_BE,stage_admin,2024-10-09T10:12:41Z
Partner_Portal_BE,stage,2024-10-09T10:16:17Z
Partner_Portal_FE,admin,2024-05-29T09:52:07Z
Partner_Portal_FE,admin-dev,2024-10-07T10:34:09Z
Partner_Portal_FE,admin-pre-prod,2024-10-07T11:47:47Z
Partner_Portal_FE,admin-stage,2024-10-07T11:37:55Z
Partner_Portal_FE,az_frontend,2024-10-09T09:24:09Z
Partner_Portal_FE,az-admin-prod,2024-10-07T12:00:43Z
Partner_Portal_FE,dependabot/npm_and_yarn/next-14.2.10,2024-09-18T01:15:05Z
Partner_Portal_FE,dev,2024-10-09T08:35:33Z
Partner_Portal_FE,elijah,2024-10-07T10:39:11Z
Partner_Portal_FE,elijah-admin,2024-09-24T10:22:30Z
Partner_Portal_FE,feat/admin-license-approval,2024-07-19T14:47:24Z
Partner_Portal_FE,feat/admin-trackables,2024-07-07T00:32:55Z
Partner_Portal_FE,fix-admin-dev,2024-08-29T21:19:32Z
Partner_Portal_FE,main,2024-08-28T15:30:13Z
Partner_Portal_FE,pre_prod,2024-10-09T09:21:38Z
Partner_Portal_FE,release-gate,2024-10-01T11:58:07Z
Partner_Portal_FE,release-gate-admin,2024-10-01T12:20:59Z
Partner_Portal_FE,settle-admin-dev,2024-07-14T13:40:32Z
Partner_Portal_FE,stage,2024-10-09T09:20:53Z
Partner_Portal_FE,temi-admin-dev,2024-10-07T10:30:20Z
Partner_Portal_FE,temi-dev,2024-05-24T14:31:20Z
NextGen-UserMgt-Ext,coralpayupdates,2024-09-03T18:59:14Z
NextGen-UserMgt-Ext,main,2024-08-12T13:17:51Z
CITY_APP_BE,Lalith-hhgcl-patch-1,2024-08-06T12:39:16Z
CITY_APP_BE,ayokanmi/dev,2024-10-09T07:58:53Z
CITY_APP_BE,ayokanmi/dev-settings,2024-07-31T11:23:30Z
CITY_APP_BE,dev,2024-10-09T08:07:56Z
CITY_APP_BE,elijah/dev,2024-10-03T11:45:48Z
CITY_APP_BE,elijah/dev2,2024-10-03T11:45:48Z
CITY_APP_BE,gkhhgcl-patch-1,2024-07-18T15:10:36Z
CITY_APP_BE,gkhhgcl-patch-2,2024-07-24T12:12:08Z
CITY_APP_BE,gkhhgcl-patch-3,2024-07-24T12:17:47Z
CITY_APP_BE,gkhhgcl-patch-4,2024-07-24T12:25:02Z
CITY_APP_BE,gkhhgcl-patch-5,2024-07-24T13:06:49Z
CITY_APP_BE,gkhhgcl-patch-6,2024-07-24T13:21:19Z
CITY_APP_BE,gkhhgcl-patch-7,2024-07-24T13:30:26Z
CITY_APP_BE,gkhhgcl-test-1,2024-09-20T11:09:27Z
CITY_APP_BE,main,2024-10-09T08:08:08Z
CITY_APP_BE,moses/build-scripts,2024-09-23T09:36:35Z
CITY_APP_BE,moses/dev_temp,2024-07-17T14:53:34Z
CITY_APP_BE,moses/dev,2024-07-10T19:35:56Z
CITY_APP_BE,moses/docker_infra,2024-09-27T09:15:10Z
CITY_APP_BE,pre-prod,2024-10-09T06:32:46Z
CITY_APP_BE,stage,2024-09-26T07:38:45Z
CITY_APP_FE,PamelaMtn-patch-1,2024-10-09T10:39:09Z
CITY_APP_FE,clinton/dev,2024-10-06T18:59:03Z
CITY_APP_FE,dev,2024-10-09T09:07:52Z
CITY_APP_FE,elijah/dev,2024-10-08T20:11:09Z
CITY_APP_FE,main,2024-10-08T15:52:24Z
CITY_APP_FE,moses/dev,2024-10-08T19:59:58Z
CITY_APP_FE,moses/maps_navigation,2024-10-08T01:28:08Z
CITY_APP_FE,pam/dev,2024-10-09T11:20:03Z
NextGen-Channels,MTNNGupdates,2024-06-10T17:00:00Z
NextGen-Channels,coralpayupdates_dev,2024-08-06T19:16:58Z
NextGen-Channels,coralpayupdates_stage,2024-07-29T12:07:09Z
NextGen-Channels,coralpayupdates,2024-10-07T10:17:29Z
NextGen-Channels,main,2024-08-05T17:26:37Z
NextGen-AdminPortal,coralpayupdates_dev,2024-05-08T21:21:54Z
NextGen-AdminPortal,coralpayupdates_stage,2024-05-08T21:21:54Z
NextGen-AdminPortal,coralpayupdates,2024-05-08T21:21:54Z
NextGen-AdminPortal,dependabot/npm_and_yarn/bootstrap-5.0.0,2024-09-09T14:13:28Z
NextGen-AdminPortal,dependabot/npm_and_yarn/micromatch-4.0.8,2024-09-09T14:13:05Z
NextGen-AdminPortal,dependabot/npm_and_yarn/multi-06c100f89b,2024-08-31T06:44:52Z
NextGen-AdminPortal,dependabot/npm_and_yarn/multi-9a0c2d0c96,2024-09-19T19:10:05Z
NextGen-AdminPortal,dependabot/npm_and_yarn/multi-9423f4c335,2024-09-16T20:27:38Z
NextGen-AdminPortal,dependabot/npm_and_yarn/multi-cf87d80143,2024-09-27T10:20:51Z
NextGen-AdminPortal,dependabot/npm_and_yarn/multi-d66d039ac5,2024-09-27T09:32:52Z
NextGen-AdminPortal,main,2024-09-09T14:10:45Z
NextGen-MerchantPortal,coralpayupdates_dev,2024-04-26T10:18:55Z
NextGen-MerchantPortal,coralpayupdates_stage,2024-04-26T10:18:55Z
NextGen-MerchantPortal,coralpayupdates,2024-04-26T10:18:55Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/bootstrap-5.0.0,2024-09-09T14:15:02Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/http-cache-semantics-4.1.1,2024-08-12T14:30:10Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/json5-2.2.3,2024-08-12T14:29:58Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/micromatch-4.0.8,2024-09-09T14:14:17Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-1d234c620e,2024-09-27T08:07:23Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-06c100f89b,2024-08-31T06:45:16Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-9a0c2d0c96,2024-09-19T19:10:09Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-71c60f2d2e,2024-09-27T08:08:01Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-9423f4c335,2024-09-16T20:27:23Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-cf87d80143,2024-09-27T08:07:17Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/multi-d66d039ac5,2024-09-27T08:07:15Z
NextGen-MerchantPortal,dependabot/npm_and_yarn/ua-parser-js-0.7.38,2024-08-12T14:30:09Z
NextGen-MerchantPortal,main,2024-09-27T08:10:47Z
NextGen-MerchantPortal,test,2024-09-17T06:47:07Z
Nextgen-MomoIPRouter,coralpayupdates_dev,2024-07-23T08:42:46Z
Nextgen-MomoIPRouter,coralpayupdates_stage,2024-07-23T08:42:46Z
Nextgen-MomoIPRouter,coralpayupdates,2024-09-12T21:40:58Z
Nextgen-MomoIPRouter,main,2024-09-26T11:56:20Z
NextGen-Settlement,main,2024-10-06T23:24:40Z
NextGen-Tq.git,,null
NextGen-Tq.git,,null
NextGen-Tq.git,,null
NextGen-UI.git,,null
NextGen-UI.git,,null
NextGen-UI.git,,null
NextGen-UserMgt,coralpayupdates_dev,2024-05-11T15:55:52Z
NextGen-UserMgt,coralpayupdates_stage,2024-05-11T15:55:52Z
NextGen-UserMgt,coralpayupdates,2024-08-16T08:27:14Z
NextGen-UserMgt,main,2024-09-25T13:40:03Z
Capacity_Ops_AIFactory,No branches or repo not found,N/A
Social_Network_AIFactory,No branches or repo not found,N/A
Smartkiosk_websocket,dev,2024-06-13T22:34:18Z
Smartkiosk_websocket,main,2024-06-13T22:36:19Z
employee.bot.teams,dependabot/npm_and_yarn/axios-1.7.7,2024-09-13T10:40:20Z
employee.bot.teams,dependabot/npm_and_yarn/express-4.20.0,2024-09-13T10:40:19Z
employee.bot.teams,dependabot/npm_and_yarn/multi-f68e238b85,2024-09-13T10:40:44Z
employee.bot.teams,dev,2024-09-27T07:18:00Z
employee.bot.teams,main,2024-09-13T10:39:18Z
employee.bot.teams,moses/dev,2024-06-24T20:44:55Z
employee.bot.teams,stage,2024-09-13T10:20:24Z
Radio_Optimization_AI,dev,2024-07-03T14:20:31Z
Radio_Optimization_AI,main,2024-07-01T11:31:52Z
Radio_Optimization_AI,stage,2024-07-03T14:20:31Z
Fraud_Detection_AI,No branches or repo not found,N/A
enterprise_fe,No branches or repo not found,N/A
enterprise_be,dependabot/nuget/MTNExpirationAPI.Utility/System.IdentityModel.Tokens.Jwt-6.34.0,2024-06-23T16:18:14Z
enterprise_be,dev,2024-06-23T16:15:15Z
enterprise_be,main,2024-06-23T16:16:31Z
SSP_MICRO_SERVICE,No branches or repo not found,N/A
FMA_WEB.git,,null
FMA_WEB.git,,null
FMA_WEB.git,,null
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/micromatch-4.0.8,2024-09-12T05:37:32Z
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/multi-5eb378ec3a,2024-09-27T10:23:34Z
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/multi-6ddc2c7951,2024-09-27T11:11:06Z
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/multi-24bbd5359e,2024-08-31T06:42:53Z
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/multi-4820e640fc,2024-09-21T14:53:44Z
SSP_DOC_MICROSERVICE,dependabot/npm_and_yarn/multi-b2c9442a4c,2024-09-21T22:39:41Z
SSP_DOC_MICROSERVICE,develop,2024-08-12T14:16:14Z
SSP_DOC_MICROSERVICE,feat/swagger-documentation,2024-08-12T14:04:07Z
SSP_DOC_MICROSERVICE,feature/get-documents,2024-08-09T10:56:58Z
SSP_DOC_MICROSERVICE,feature/save-document,2024-08-08T08:53:14Z
SSP_DOC_MICROSERVICE,main,2024-08-07T00:25:02Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/micromatch-4.0.8,2024-09-12T05:49:41Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/multi-5eb378ec3a,2024-09-27T11:25:42Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/multi-6ddc2c7951,2024-09-27T12:14:07Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/multi-24bbd5359e,2024-08-31T06:43:27Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/multi-4820e640fc,2024-09-21T15:04:27Z
SSP_TAS_MICROSERVICE,dependabot/npm_and_yarn/multi-b2c9442a4c,2024-09-21T22:56:00Z
SSP_TAS_MICROSERVICE,develop,2024-08-12T14:02:56Z
SSP_TAS_MICROSERVICE,feature/auth,2024-08-12T14:01:03Z
SSP_TAS_MICROSERVICE,main,2024-08-12T14:06:19Z
SSP_TAS_MICROSERVICE,stage,2024-08-12T14:05:11Z
SSP_PAYMENT_MICROSERVICE,develop,2024-09-30T08:30:31Z
SSP_PAYMENT_MICROSERVICE,main,2024-09-27T18:44:52Z
SSP_USER_MICROSERVICE,No branches or repo not found,N/A
SSP_Scan.git,,null
SSP_Scan.git,,null
SSP_Scan.git,,null
MTN-FaceMatch,dev,2024-09-09T05:25:04Z
MTN-FaceMatch,main,2024-08-28T09:53:52Z
CRBT_Subscription_API,No branches or repo not found,N/A
CreateLab.git,,null
CreateLab.git,,null
CreateLab.git,,null
LCMS_Frontend,afolabi,2024-10-07T11:14:09Z
LCMS_Frontend,dependabot/npm_and_yarn/next-14.2.10,2024-09-18T07:21:33Z
LCMS_Frontend,dev,2024-10-07T11:15:37Z
LCMS_Frontend,main,2024-09-05T03:47:45Z
LCMS_Frontend,stage,2024-09-17T11:25:32Z
LCMS_Backend,dependabot/npm_and_yarn/multi-24bbd5359e,2024-09-11T07:26:00Z
LCMS_Backend,dev,2024-10-09T07:03:47Z
LCMS_Backend,ft-added-header,2024-10-09T06:57:20Z
LCMS_Backend,main,2024-09-12T08:42:46Z
LCMS_Backend,stage,2024-09-17T11:38:25Z
Customer_SIM_Verification_API_v1.0,No branches or repo not found,N/A
Digital_Lending_CDAL_API,No branches or repo not found,N/A
mySMEVille_Service_Management_API,No branches or repo not found,N/A
Silent_Mobile_Verfication_API,No branches or repo not found,N/A
Coupon_Management_API_v1,No branches or repo not found,N/A
Group_Data_Share_API,No branches or repo not found,N/A
Managed_NIN,No branches or repo not found,N/A
Reward_Management_API_V1,No branches or repo not found,N/A
Reward_Management_API_V2,No branches or repo not found,N/A
Subscription_V2_API,No branches or repo not found,N/A
Trouble_Ticket_API_V2,No branches or repo not found,N/A
Customer_Management_NG_API,No branches or repo not found,N/A
Login_API.git,,null
Login_API.git,,null
Login_API.git,,null
Shopping_Cart_Management_API,No branches or repo not found,N/A
Usage_Consumption_API,No branches or repo not found,N/A
Biosmart_Connector_API_v1,No branches or repo not found,N/A
BluSalt_Connector_API,No branches or repo not found,N/A
ContactLess_API,No branches or repo not found,N/A
Product_Catalog_API,No branches or repo not found,N/A
Product_Inventory_API,No branches or repo not found,N/A
Alternate_Notification_API,No branches or repo not found,N/A
Email_Service_API,No branches or repo not found,N/A
SMS_API_v3.0,No branches or repo not found,N/A
Caller_Feel_Signature_API,No branches or repo not found,N/A
Caller_Feel_Status_API,No branches or repo not found,N/A
Customer_Data_Share_API,No branches or repo not found,N/A
Manifestation_API,No branches or repo not found,N/A
Notification_API_v1.0,No branches or repo not found,N/A
Payment_API,No branches or repo not found,N/A
Balance_Management_API,No branches or repo not found,N/A
Fleet_Management_API_v1,No branches or repo not found,N/A
Product_Inventory_Management_API,No branches or repo not found,N/A
Shipment_Receipt_Confirmation_API_v1,No branches or repo not found,N/A
Account_Management_API,No branches or repo not found,N/A
Customer_Management_API,No branches or repo not found,N/A
Order_Fulfillment_API,No branches or repo not found,N/A
Product_Catalog_Management_API,No branches or repo not found,N/A
Service_Ordering_Management_API_V1.0,No branches or repo not found,N/A
Share_N_Shell,No branches or repo not found,N/A
HNODE_NIN_Integration,No branches or repo not found,N/A
Sim_Management_API,No branches or repo not found,N/A
madapi-mtn-comviva-subscription-tone-profile-sytem,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T20:12:21Z
madapi-mtn-comviva-subscription-tone-profile-sytem,dependabot/maven/xerces-xercesImpl-2.12.2,2024-09-29T20:41:32Z
madapi-mtn-comviva-subscription-tone-profile-sytem,development,2024-09-29T20:42:07Z
madapi-mtn-comviva-subscription-tone-profile-sytem,main,2024-09-29T20:40:43Z
madapi-mtn-comviva-subscription-tone-profile-sytem,master,2024-09-29T20:44:34Z
madapi-mtn-gds-clm-system,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T18:51:51Z
madapi-mtn-gds-clm-system,development,2024-09-25T17:01:22Z
madapi-mtn-gds-clm-system,main,2024-09-25T17:03:10Z
madapi-mtn-gds-clm-system,release,2024-09-25T17:05:13Z
madapi-mtn-nin-aggregator,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T18:43:10Z
madapi-mtn-nin-aggregator,dependabot/maven/xerces-xercesImpl-2.12.2,2024-09-25T15:02:01Z
madapi-mtn-nin-aggregator,development,2024-09-25T09:48:02Z
madapi-mtn-nin-aggregator,main,2024-09-25T14:59:10Z
madapi-mtn-nin-aggregator,master,2024-09-25T10:59:33Z
madapi-mtn-nin-aggregator,release,2024-09-25T13:17:03Z
madapi-mtn-nin-clm-system,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T18:43:20Z
madapi-mtn-nin-clm-system,development,2024-09-25T17:23:18Z
madapi-mtn-nin-clm-system,main,2024-09-25T17:24:33Z
madapi-mtn-nin-clm-system,release,2024-09-25T17:27:48Z
madapi-mtn-nin-clm-system,springboot-upgrade,2024-09-25T17:26:40Z
madapi-mtn-daas-consumption-summary-aggregator,development,2024-09-25T15:50:54Z
madapi-mtn-daas-consumption-summary-aggregator,main,2024-09-26T05:06:42Z
madapi-mtn-daas-consumption-summary-aggregator,master,2024-09-25T16:59:06Z
madapi-mtn-blusalt-api-system,dependabot/maven/xerces-xercesImpl-2.12.2,2024-09-23T11:51:41Z
madapi-mtn-blusalt-api-system,development,2024-09-23T11:42:16Z
madapi-mtn-blusalt-api-system,main,2024-09-23T11:48:57Z
madapi-mtn-blusalt-api-system,master,2024-09-23T11:55:42Z
madapi-mtn-blusalt-api-system,release,2024-09-23T12:00:55Z
madapi-mtn-biosmart-api-system,dependabot/maven/xerces-xercesImpl-2.12.2,2024-09-23T12:24:34Z
madapi-mtn-biosmart-api-system,development,2024-09-23T12:21:10Z
madapi-mtn-biosmart-api-system,main,2024-09-23T12:23:13Z
madapi-mtn-biosmart-api-system,master,2024-09-23T12:25:45Z
madapi-mtn-biosmart-api-system,release,2024-09-23T12:30:24Z
madapi-mtn-contactless-api-system,development,2024-09-23T12:55:11Z
madapi-mtn-contactless-api-system,main,2024-09-03T21:24:12Z
madapi-mtn-contactless-api-system,master,2024-09-23T13:00:15Z
madapi-mtn-contactless-api-system,release,2024-09-23T13:04:25Z
madapi-mtn-metamorphose-product-inventory-system,development,2024-09-24T11:12:22Z
madapi-mtn-metamorphose-product-inventory-system,main,2024-09-24T14:02:34Z
madapi-mtn-metamorphose-product-inventory-system,release,2024-09-24T13:21:33Z
madapi-mtn-email-system-push,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T18:52:00Z
madapi-mtn-email-system-push,development,2024-10-01T06:16:43Z
madapi-mtn-email-system-push,main,2024-10-01T06:34:30Z
madapi-mtn-email-system-push,master,2024-10-01T06:40:17Z
madapi-mtn-email-system-push,release,2024-10-01T06:43:31Z
madapi-mtn-ccaas-dass-job-id-system,development,2024-09-24T06:32:49Z
madapi-mtn-ccaas-dass-job-id-system,main,2024-09-24T06:44:52Z
madapi-mtn-ccaas-dass-job-id-system,master,2024-09-24T08:22:57Z
madapi-mtn-ccaas-dass-job-id-system,release,2024-09-24T08:26:29Z
madapi-mtn-tmf685-resource-pool-management-aggregator,dependabot/maven/commons-io-commons-io-2.14.0,2024-10-03T18:51:25Z
madapi-mtn-tmf685-resource-pool-management-aggregator,development,2024-09-30T09:52:14Z
madapi-mtn-tmf685-resource-pool-management-aggregator,main,2024-09-30T09:53:41Z
madapi-mtn-tmf685-resource-pool-management-aggregator,release,2024-09-30T09:58:31Z
messaging-sms-system-push-multiple,development,2024-10-02T11:49:01Z
messaging-sms-system-push-multiple,main,2024-10-02T11:44:29Z
messaging-sms-system-push-multiple,master,2024-09-05T19:31:23Z
messaging-sms-system-push-multiple,release,2024-10-02T11:50:56Z
product-ordering-cis-system,main,2024-09-05T20:33:01Z
TMF_678_tmf-madapi-customer-bill-management-aggregator-v1,development,2024-09-05T23:22:54Z
TMF_678_tmf-madapi-customer-bill-management-aggregator-v1,feature/moveCode,2024-09-09T12:28:33Z
TMF_678_tmf-madapi-customer-bill-management-aggregator-v1,main,2024-09-05T23:22:54Z
madapi-mtn-customer-profile-aggregator,development,2024-10-01T07:38:16Z
madapi-mtn-customer-profile-aggregator,main,2024-09-05T23:37:15Z
madapi-mtn-customer-profile-aggregator,master,2024-10-01T07:44:51Z
madapi-mtn-customer-profile-aggregator,release,2024-10-01T08:21:29Z
madapi-mtn-eset-notification-aggregator,main,2024-09-11T07:28:22Z
giz.git,,null
giz.git,,null
giz.git,,null
